"","H005","H010","H011","H012","H013","H014","H015","H016","H017","H019","H020","H021","H023","H027","H028","H029","H030","H031","H033","H035","H036","H037","H038","H039","H040","H041","H042","H043","H044","H045","H046","H047","H048","H049","H051","H053","H054","H055","H056","H057","H058","H059","H060","H063","H065","H066","H069","H072","H073","H077","H078","H079","H080","H081","H082","H084","H088","H089","H090","H093","H094","H095","H099","H100","H101","H102","H103","H104","H105","H107","H108","H109","H110","H111","H113","H115","H117","H118","H135","H148","H163","H164","H165","H167","H169","H171","H173","H187","H192","H194","H225","H228","H231","H233","H234","H236","H238","H239","H240","H242","H243","H246","H247","H249","H255","H257","H260","H265","H266","H270","H271"
"H167",0.000151390583150986,0.00556646322281032,0.00181131543368412,0.00195066368588373,4.36842071067182e-05,0.00279084076477316,0.000778888807279226,3.15833037878322e-05,6.25887159973564e-05,0.00234406692618157,5.77238227069008e-05,3.18565739893412e-05,0.000577011883384093,0.000270084198054868,0.00170468299149407,0.00128450436750563,0.000444510645133493,0.00100353395549373,0.00167823707284174,0.00220210227594364,0.00194117309456684,0.00230667688483101,2.80608602254796e-05,0.00165435668497185,0.00203590798536321,0.00016530147840502,0.0100208260246849,0.0103295734725031,0.00010063594035959,6.48160353738635e-05,3.69081373654166e-05,0.000123418374771472,0.0040355562175725,3.02008742064019e-05,0.00211483508544802,0.00169853313288468,0.000782660692484586,4.13131591426579e-05,3.31318945536756e-05,6.13370943497289e-05,0.00177776502418452,3.75727049110727e-05,0.000141116914626319,0.000876063061906033,0.00234381222942155,5.48342804938289e-05,0.00065882190707841,8.86265352659699e-05,5.95027530456576e-05,0.00560774849370221,4.02313885362328e-05,0.0001261554578671,0.000128732485945061,0.00180658740761335,3.90106639759434e-05,0.00013136641184704,0.00254694068890368,0.00289603299962408,0.000683542715741781,0.00178504935673434,0.000105444272344424,0.001452482690817,0.00624277768942173,3.58323642029225e-05,0.00174865019307887,0.00128676761319932,0.000103339927286144,0.00013126352322747,0.000202109689962482,9.7726793198979e-05,6.3128355955176e-05,6.75488972556045e-05,0.000211109209459084,0.0001336564151425,0.000170095322544223,0.000156243742095028,0.00137770177974745,0.000104159428690866,0.00149244309674272,0.00405482319882778,7.98481156531137e-05,0.00726598862908538,0.00132738814614457,0.0815673581238526,0.00129457340906614,0.000201203463435706,0.00210525274639475,5.38323692989383e-05,0.00179823956556969,9.31384211742347e-05,0.00109184407646799,8.59495098998866e-05,0.000801462474502313,0.000350847063022212,0.000179492596471233,0.000120373156075941,0.000211033602314047,0.00348432856142042,7.55600069146199e-05,0.00442038244833539,3.57408219123789e-05,5.43469976261813e-05,0.00103999224942552,8.06408382855335e-05,0.000229049581493056,0.00468921880384628,4.22224285413423e-05,0.000177905644539356,3.87431271038061e-05,0.00281829704716535,0.00012421251093133
"H169",3.85072887483309e-05,0.00466719473587985,0.00375818376400429,0.00142673683646804,1.3838842872198e-05,0.00152852907121364,0.00267675849418574,5.62152103459742e-06,2.49541867235141e-05,0.00191274585342823,1.01686375581056e-05,8.26425806426396e-06,0.000968971504068572,5.12907984629836e-05,0.00226585915136202,0.00429032171702084,0.000113473169793392,0.00708910011773008,0.0147236794584309,0.00777121724441368,0.00345491752386467,0.0025648737249714,4.33878084888746e-06,0.0144906998021325,0.0250258355685455,6.36742039526736e-05,0.00073901272520148,0.000999539242677812,2.91642797610321e-05,1.61678347241632e-05,9.65052432366431e-06,5.79180705183432e-05,0.00189580847176248,5.46375232874315e-06,0.00575019796032824,0.00251357506373398,0.0142883461319542,2.09661204290888e-05,1.1691339851158e-05,1.00189410553343e-05,0.00335595527477527,6.90310429111132e-06,4.45356655491347e-05,0.00276226102940399,0.00207063325247896,1.11868429227092e-05,0.000700027022692789,2.43004132542059e-05,9.76670858318564e-06,0.00085920149516541,9.9835852778731e-06,1.76138100570636e-05,1.80918603728434e-05,0.00449019774740421,1.23970435340425e-05,2.88256295684059e-05,0.00678418612936221,0.00437044144290735,0.000979964552289901,0.00444445705314377,4.82914160901987e-05,0.02782844261262,0.00210896525208102,6.7333162912951e-06,0.00651058242874531,0.00590445518491681,2.31205934556396e-05,3.1067427290311e-05,4.8000520199829e-05,2.98277955329629e-05,3.23087594530487e-05,1.8858130807733e-05,2.29058976513224e-05,2.96127242868293e-05,3.29018848017729e-05,4.21691178806905e-05,0.00399177505431564,4.59703430056845e-05,0.0125998039580158,0.000969093571377317,2.21388572953108e-05,0.000716284697830298,0.00932706914420985,0.00129457340906614,0.18755421785774,2.4101377656528e-05,0.0033852523029173,9.69822738143739e-06,0.0138179343037166,1.55582856200045e-05,0.0246700230586848,1.82800170934954e-05,0.00013166899129405,7.56760410052486e-05,3.10636240025431e-05,3.05869675760105e-05,2.3268633207545e-05,0.00107004162483972,1.36848289364943e-05,0.00106488090358978,7.95749096799369e-06,1.0218336852775e-05,0.0785885110419663,1.60615225032091e-05,6.58772995018985e-05,0.00295642398140458,1.39781981457246e-05,2.8173967944868e-05,8.16698863823074e-06,0.00181251491549919,2.85757092587316e-05
"H171",0.00154113934343304,0.000112606380121818,2.96671645042526e-05,0.000140098348506251,0.0014770086694569,0.000132292530997176,8.93164553233787e-05,0.000757290827443514,0.00182860089196746,4.11098443762226e-05,0.00177965681020539,0.000619057063372801,7.66632406213476e-05,0.0038008807579676,6.46228567834649e-05,5.34670814710235e-05,0.00251596315035873,5.61042770237341e-05,3.08012870191287e-05,6.7805490613221e-05,4.90048583059081e-05,0.000463714906050448,0.000678582882860948,2.56946606996398e-05,2.044176224005e-05,0.00115784435765819,0.000112020373693264,0.000120959580853876,0.00101780322844309,0.00219311449627195,0.00124713176161719,0.000883499268459893,8.45177676650837e-05,0.000577517551985695,3.01609003517486e-05,3.70778545610537e-05,3.38496056425742e-05,0.000410428515486861,0.000526237009294198,0.00234069721585824,4.02685819885023e-05,0.00110085740461861,0.00157721225575527,4.19197500885867e-05,8.51768507864884e-05,0.00198102442023719,7.89478730063268e-05,0.0006631205583201,0.00287936678444688,8.39066253454632e-05,0.000794463664124118,0.0174973695835465,0.00903982069663307,8.29370072496437e-05,0.000702028042750059,0.00338770795382131,2.0604959791199e-05,5.63791776330564e-05,6.69385378340092e-05,6.56096146373755e-05,0.000767505969656584,2.99525358308488e-05,9.08258464969722e-05,0.000660368321162731,5.04587774720831e-05,5.73175366971897e-05,0.000765825638812886,0.00131180215499366,0.00151536386265854,0.00152905610194431,0.000798231908328949,0.00196772182419123,0.0138768372778501,0.00379165615337621,0.00293828531212594,0.00104449731870269,5.96440205760426e-05,0.000883689078464978,2.9065213165394e-05,8.90624034960342e-05,0.000818110320532071,0.00020955350867157,1.94556883383746e-05,0.000201203463435706,2.4101377656528e-05,0.0937783057374696,3.62610804136815e-05,0.00353261981382852,2.31380897239944e-05,0.00219814392779454,1.8780080595873e-05,0.000861968316437546,0.00547612012812728,0.00347698132847492,0.00397908023400947,0.00139335304580137,0.0129723514155835,0.000119331829114037,0.00146892400405896,0.00040574367976632,0.000488498799008992,0.00257604520849471,2.19360311445826e-05,0.00571193678717524,0.00204708609205681,7.44014384308063e-05,0.00156710197195033,0.00723693499089075,0.00101427404884465,6.3161962028872e-05,0.00105666090002866
"H173",7.47013147962525e-05,0.00352946115235915,0.00199666137397811,0.00182125808733483,2.50924939736555e-05,0.0047321636426163,0.00106124696343568,1.02103155494554e-05,3.78853515038089e-05,0.0199091026295065,1.53088622478707e-05,1.50817912490739e-05,0.00064867212721534,0.000141697863073061,0.00111114581776167,0.00306618616881564,0.00014702018596435,0.00355250384881767,0.00525723201149244,0.00138195022538154,0.00193065557448136,0.00158752783750002,9.25541581048976e-06,0.00276876360645429,0.00301986741166079,8.94074162170848e-05,0.00154743817630286,0.00125346058361005,7.81495330417915e-05,2.92245415760979e-05,1.78391440477559e-05,7.95134920192482e-05,0.00527853870286409,1.08480705067327e-05,0.00198385545253581,0.0214881080865277,0.00293855913387821,2.91441849764474e-05,1.79455453740291e-05,1.6340296901457e-05,0.0312407467325855,1.45277833849106e-05,6.45229214045521e-05,0.000869571101606083,0.00244051417699937,2.43167677301613e-05,0.00056307401570601,6.78559353753366e-05,1.50257057868449e-05,0.00156690294013821,1.71559447472581e-05,3.30708833983865e-05,3.78314556313019e-05,0.00148046550863274,1.96076805493741e-05,4.74625015433399e-05,0.00261648519538158,0.00212422599854669,0.00184076475745496,0.00222218043659979,6.85283354719971e-05,0.00739482787998677,0.00385806635349499,1.19743019489735e-05,0.00517144339090084,0.0037714403656017,6.67659992820917e-05,4.3630169690112e-05,6.75235148564238e-05,5.52535446737493e-05,3.87328937687281e-05,3.07684406922084e-05,3.41552566660195e-05,4.68384277602813e-05,4.23685446127437e-05,4.9565071158908e-05,0.00199876964059349,5.69034355877247e-05,0.00223517298225926,0.00156673380278239,3.09240374136035e-05,0.00099114868581249,0.00187966521704154,0.00210525274639475,0.0033852523029173,3.62610804136815e-05,0.114742706508131,1.98575469285849e-05,0.00302642368103459,2.18484170275238e-05,0.00363519596962932,4.79886208655666e-05,0.000134249839398049,9.06762885585628e-05,6.01683056371559e-05,4.07102654842927e-05,4.74942489112442e-05,0.00272907021184673,2.4917610287971e-05,0.00121361791869711,1.51214139072857e-05,1.99065872964597e-05,0.00364696111570676,2.63232970101196e-05,8.94960227104772e-05,0.00843137966329064,2.3975295906595e-05,4.40948114281218e-05,1.25306209795926e-05,0.0050131117055802,5.45962495107767e-05
"H187",0.00151544524916056,3.66386670476998e-05,1.28104922123242e-05,5.38023158679818e-05,0.00922598771428378,6.58535116911793e-05,3.66681025449768e-05,0.00229570288797865,0.00757442378357196,2.36199978447845e-05,0.00165811082428786,0.00276430360009192,3.03579912786937e-05,0.00200606108530038,2.89603901066667e-05,2.73204168718383e-05,0.000927342748515854,3.02467938697255e-05,1.55427149607257e-05,2.33156668218052e-05,2.57513401886677e-05,0.000440956660441476,0.00245269745033117,1.13280338340343e-05,7.03591380214597e-06,0.00253353292679187,2.81538257044239e-05,2.8129362932152e-05,0.00256662805740095,0.0248653413243777,0.0123575032453323,0.00163411738268225,3.54182879349368e-05,0.00212222436409168,1.17049484918785e-05,2.00477464079457e-05,1.7295234573369e-05,0.000921698671360689,0.00157518302887033,0.00279365193301503,2.34322223446585e-05,0.0101648378323367,0.00101445823742066,1.59743040022399e-05,4.02901226542862e-05,0.0305119812487059,3.87662582193646e-05,0.00161492972691036,0.00249136359785454,2.35403409300529e-05,0.00290598637484592,0.00581929669289272,0.00394862016395958,4.0447236423002e-05,0.00152097467735714,0.00187397135797809,7.55310449039589e-06,2.36070548832186e-05,3.38886379866071e-05,2.51776781152335e-05,0.00212038974830283,1.3659810053652e-05,4.71530108254864e-05,0.00191292009351239,2.4742412021589e-05,3.1257653998409e-05,0.00200498136468039,0.00439776244922292,0.00345320267733962,0.00874873954488946,0.000926871008591754,0.0090078745212616,0.00197293790090884,0.00405584187818209,0.00256806706059563,0.00126783874243249,3.68243035255044e-05,0.000853734029172148,1.22581598843769e-05,2.59664026476423e-05,0.00261809539015247,5.47984469823337e-05,7.4564502820079e-06,5.38323692989383e-05,9.69822738143739e-06,0.00353261981382852,1.98575469285849e-05,0.149532573432528,9.00432425107852e-06,0.00161991236137567,7.65603110895004e-06,0.00161949245168465,0.00105674703326557,0.00164637494231665,0.00284867658543508,0.00128569326803011,0.00452544008760755,5.02444426172005e-05,0.00667017423819069,0.000285051915015659,0.00186317403004031,0.0523311780061933,9.67339206931658e-06,0.011948669382891,0.00570181767119744,3.80378780463214e-05,0.0101106660220547,0.00186078823887397,0.00158529973588319,2.83951587978194e-05,0.00115065739371598
"H192",3.11578355133428e-05,0.00225985214815814,0.0362551944321666,0.00132602838356156,1.11142592038224e-05,0.00146050869561097,0.000723044142597811,4.57784586024067e-06,2.33961695438327e-05,0.00386189697507876,7.318808014077e-06,5.71900841788141e-06,0.000471130951285958,5.10351011885817e-05,0.000707979267732734,0.00325331747403061,8.88061817748616e-05,0.0034278421900737,0.00317271464859296,0.00265701700166097,0.00193364218166808,0.00500780231619028,3.50269298739306e-06,0.00351955841183435,0.0115164167815803,5.56347220553575e-05,0.00118005549031139,0.00122358529167234,2.50533726734261e-05,1.79396436005397e-05,7.21362677552464e-06,5.15070997838372e-05,0.00125554738689461,4.33870815343193e-06,0.0568489726061855,0.00185035631554076,0.00189336631399333,1.34088086618865e-05,7.83262319436904e-06,7.51185762997596e-06,0.00369612271516461,6.42256689990466e-06,3.30377751318027e-05,0.000756196981333217,0.00136619478148415,9.71014460924663e-06,0.000297010310446678,1.9359070134916e-05,8.01680856338936e-06,0.00102750687574365,7.24421818875941e-06,1.72760124341393e-05,1.56873225202089e-05,0.00111422219206485,8.54240352311453e-06,2.25014131567191e-05,0.0372982629175105,0.00259855706340875,0.00045578318790636,0.00164230452004198,3.22525151567542e-05,0.011645482738805,0.00438105217360654,5.5113358506095e-06,0.0101371292156854,0.00713099208333198,2.28632538888038e-05,3.07785150431111e-05,4.79844117046835e-05,2.91848926589155e-05,1.93229166665035e-05,1.50962770487723e-05,2.34317719199297e-05,2.56907934365452e-05,3.46720782383331e-05,3.22679295138212e-05,0.00221110182078966,3.00876055338705e-05,0.00513799208727621,0.00081774006500866,1.62203798432041e-05,0.00059589083378754,0.0209618232100757,0.00179823956556969,0.0138179343037166,2.31380897239944e-05,0.00302642368103459,9.00432425107852e-06,0.197259980761391,1.21024721563429e-05,0.0179822194391263,1.68978573394948e-05,0.000120310052440581,6.87541185718607e-05,2.97645492747949e-05,2.37312759108213e-05,2.36997628441144e-05,0.000748458641898201,1.42162466448461e-05,0.00128746732678118,6.20473971015334e-06,8.51387205028794e-06,0.0173584018431479,1.30165548675334e-05,6.96056479511967e-05,0.00653991839423736,1.09493518423317e-05,2.41029160735826e-05,6.00042738074097e-06,0.00103906703379467,2.13376717182784e-05
"H194",0.00232177721059372,5.18904520703902e-05,1.67561577790305e-05,4.16749840506634e-05,0.000546827900969436,6.91096178340562e-05,4.97718992125444e-05,0.00490902583003974,0.000533121983232342,2.9485240407379e-05,0.0279563555334972,0.00187123233463045,3.41978695131727e-05,0.000661966172539081,4.45945867446116e-05,2.6047205450909e-05,0.000873507020936791,3.14162422580866e-05,2.3161959824722e-05,4.99705456249679e-05,4.38738545301939e-05,0.000540075538680056,0.00363907340941332,1.99535717157747e-05,1.3206278807583e-05,0.000883524317169852,3.15767900906715e-05,3.62117685310931e-05,0.00127702232054948,0.00105798022680253,0.00189683386413056,0.000554554151614567,8.07061301047122e-05,0.00379584285316915,1.57908393933944e-05,3.11546602932518e-05,2.43649338433486e-05,0.000552905733056591,0.000893318406874393,0.0178299149037327,2.79992755952978e-05,0.00207915015012221,0.000804571749138159,2.73470869661881e-05,5.18621659276716e-05,0.00145732145356702,4.16297859724465e-05,0.00158078959355046,0.0154000122215475,2.48743062097249e-05,0.00242499779203761,0.00106003929316367,0.00122048247966065,7.52664616612493e-05,0.00120811246191271,0.00144960928834077,1.15626017227822e-05,4.24967105873211e-05,4.63241990417405e-05,3.14778674433446e-05,0.000925096928546858,1.78455455925717e-05,6.16973645928794e-05,0.00699194600540885,2.25479229764814e-05,2.59300888913735e-05,0.00153056855229708,0.00248670131298597,0.00180011413906966,0.000947612726605831,0.00100602240816593,0.00466732376687571,0.00618241376258884,0.00272472394689799,0.0184492367875493,0.00335954834976258,3.94962104507119e-05,0.00097004550904492,2.43771603880835e-05,2.91852434623622e-05,0.00661934705069943,8.33454856020859e-05,1.13213629183739e-05,9.31384211742347e-05,1.55582856200045e-05,0.00219814392779454,2.18484170275238e-05,0.00161991236137567,1.21024721563429e-05,0.13387537481472,1.12615681571736e-05,0.00215025026466243,0.00475822445596546,0.00300941530714509,0.000903792616166398,0.00586794114243776,0.00188536782384334,5.03853730443345e-05,0.00369478766329992,0.000380175357079371,0.00182550963846386,0.00255394804303352,1.36151459353631e-05,0.00937121397039216,0.00123904534898474,3.23336403051931e-05,0.000706786084552812,0.00210120647522886,0.00983981161067879,6.52496488619385e-05,0.00469327553380895
"H225",2.64895263088564e-05,0.00270580553696418,0.0105588232362068,0.0010112499925041,1.02936561133517e-05,0.000785372759133731,0.000725709368654926,4.50933281879139e-06,1.91395820630427e-05,0.00282924506681293,7.22886101167041e-06,6.26455536670013e-06,0.000325734621061931,4.56048933527655e-05,0.00062911725472153,0.00166168760676431,6.930980498932e-05,0.00260423487007636,0.00657175091110495,0.00241088199629524,0.00206718722795077,0.00339164511395871,3.50493771294949e-06,0.0159700866115288,0.03083952483179,4.59110968460088e-05,0.000978180470228348,0.00109226935424065,2.30269931417349e-05,1.50046656969616e-05,7.39883086207001e-06,3.92237419275613e-05,0.00146352042996194,4.52140101474032e-06,0.00857615524691518,0.00362590193717685,0.00435427489865147,1.43481944691912e-05,7.93581615633436e-06,6.87549105997715e-06,0.00291341048362632,5.98251166847187e-06,3.37241620150884e-05,0.000607771041274374,0.000925112252559873,9.68562920854604e-06,0.000236856637582654,2.06514155622163e-05,7.01920519639512e-06,0.00112425611625166,7.30317014551904e-06,1.58520587067456e-05,1.61193569247565e-05,0.00117220172339089,8.61113948433087e-06,2.38316880621429e-05,0.0150871382581114,0.00169685503679927,0.000399965332488333,0.0011488873680496,3.25992549903609e-05,0.0187906733602629,0.00184783709053321,5.63156625195838e-06,0.00773503108477417,0.00697229708841275,2.19106979067869e-05,2.68012854959271e-05,3.7352065487908e-05,2.49978340768112e-05,1.91728275926938e-05,1.58182609770272e-05,1.89563731013365e-05,2.12082356544431e-05,2.60229260752224e-05,3.01618595087381e-05,0.00385281411550232,2.70403644387026e-05,0.023878447893677,0.00121861783292027,1.78274309775845e-05,0.000503630064988765,0.0595607787465452,0.00109184407646799,0.0246700230586848,1.8780080595873e-05,0.00363519596962932,7.65603110895004e-06,0.0179822194391263,1.12615681571736e-05,0.208457772960522,1.57911295981354e-05,0.000106675847576555,5.63910511110683e-05,2.8155644860617e-05,2.16230977111786e-05,2.05309839990092e-05,0.000953210995642971,1.22909507386951e-05,0.000738086438266587,6.96615743559246e-06,8.0595834618046e-06,0.0370429221983294,1.15653382173618e-05,5.70257840696295e-05,0.00347307629644063,1.01982694135087e-05,2.43749324105144e-05,5.9157769417497e-06,0.0012897052704587,2.12443784792486e-05
"H228",0.0118292017546367,5.12496898333202e-05,2.38256267853012e-05,4.95801146498978e-05,0.0010375659201861,0.000118561002399195,4.57705747892772e-05,0.00215687904351221,0.000938381961577206,7.48403812997816e-05,0.00184385229726289,0.00175158896541548,3.59990460753673e-05,0.00302435594691974,3.62937678937586e-05,3.5118829223041e-05,0.000555739886594352,4.4343109459953e-05,2.48494769797776e-05,4.09389944147149e-05,3.5552816960181e-05,0.000521459607627152,0.00226847514893884,2.06479458793309e-05,1.57878632012931e-05,0.00127075810578932,3.4829637378834e-05,3.28865720832632e-05,0.02551943223235,0.00183450693000858,0.00150846143993977,0.000700190081608001,0.000131909987638509,0.00272926138109187,2.08745378639901e-05,6.84134943702816e-05,2.80780444690063e-05,0.000626163119998569,0.000884660348793666,0.00333608227482482,6.85729010049241e-05,0.00261023474955271,0.000524204309495711,2.65226759071824e-05,4.69079665617959e-05,0.00166705197370163,3.80567964520306e-05,0.0362431938671803,0.00279898436827345,2.53980589961089e-05,0.00155962552313072,0.000954035819302645,0.00109983928477,6.06589726196403e-05,0.00150328246223492,0.00124593972757187,1.51515604166052e-05,3.56984227958998e-05,7.93799218010511e-05,3.18630626352359e-05,0.00108643331451761,2.44725423105881e-05,6.92140466013928e-05,0.00243239764594355,3.0100662698749e-05,3.31554068217078e-05,0.0495020819429441,0.001941522424711,0.0010399934079756,0.00111158445631432,0.000757278789075246,0.00147874526045005,0.00191481462746665,0.00108468147837305,0.00273079404215649,0.000828046510408639,3.70301942017933e-05,0.000611389862417301,2.66828583586648e-05,2.85340092782582e-05,0.0017655982605103,5.47220341258092e-05,1.45732373224408e-05,8.59495098998866e-05,1.82800170934954e-05,0.000861968316437546,4.79886208655666e-05,0.00161949245168465,1.68978573394948e-05,0.00215025026466243,1.57911295981354e-05,0.114386692956737,0.00118994649810466,0.00105586071469081,0.000623328709105741,0.00132271868283485,0.00105540887019265,4.89388805988375e-05,0.00360377148856031,0.00027090236650279,0.0017598014812829,0.00170943063004789,1.72738907672281e-05,0.00239885189797412,0.00113655984659559,4.62462295987258e-05,0.000953084702154258,0.00129927852930037,0.00216566673732661,0.000102968946492663,0.0113719058210618
"H231",0.00151698109989751,0.000461871664981891,0.000140208140114553,0.000283154603282555,0.000622845188921367,0.000268862600658721,0.000234089209177823,0.00131036250051768,0.000629084612820966,0.000158394031510566,0.00269468021488361,0.00088683387392294,0.000159578830158149,0.0019228886501852,0.000193469442294605,0.000152879871596104,0.00250962947055938,0.000187676791167286,0.000141773450914122,0.000306467961648693,0.00021558579712411,0.00189848456722662,0.00118809659525336,0.000145834160146495,0.000125617488705235,0.000997233106097017,0.000364305526403521,0.000436812517956516,0.000986377611405327,0.000897126942614192,0.000893358864351424,0.000717637660829313,0.00038759737380191,0.00103535054012767,0.000136714822884261,0.000167292504380699,0.000139399005714527,0.000565415842002903,0.000645381977226504,0.00242457040254796,0.000143408174999007,0.00103593022804205,0.00164449746834018,0.000150166147338852,0.000226857767219604,0.00101268994035023,0.00015054311957134,0.000990122006687386,0.0027108701098663,0.000269045605806861,0.00124706963819659,0.00311637253727392,0.00328447657263548,0.000329620373787507,0.000951264614794402,0.0037581493890831,0.000106524909334865,0.000240835185598524,0.000176611195984568,0.0001840964039763,0.000747110993416696,0.000149936249276653,0.000318953913381381,0.00135031780723195,0.000165137637640599,0.000175774591716044,0.00109837300058248,0.00134413075522609,0.00140763101886531,0.000835959985813705,0.00088895031889092,0.00137952361771674,0.0107576846806491,0.00161535900833641,0.00472695670999134,0.00135280452737203,0.000175972732242873,0.000933356587854262,0.000181738328437455,0.000290326022460786,0.00148628300319387,0.000592971304676832,0.000110987861614611,0.000801462474502313,0.00013166899129405,0.00547612012812728,0.000134249839398049,0.00105674703326557,0.000120310052440581,0.00475822445596546,0.000106675847576555,0.00118994649810466,0.0770977753612511,0.00601288706993525,0.00192199781506277,0.00207416527102577,0.00457203088247486,0.000348133697600628,0.0018722652530795,0.00101483318444695,0.000955996104706864,0.00115366471468689,0.000113588521760807,0.00227642769149291,0.000994162352183452,0.0002148535094852,0.000665078232198987,0.00653969069407651,0.00162067379627991,0.000284333948939312,0.00147365900783547
"H233",0.001362538688757,0.00020994267327464,7.00714311758677e-05,0.000143085166703114,0.000830087079090532,0.000186015074101055,0.00016396543581403,0.00102205218570431,0.000745801810286759,9.27064961556932e-05,0.00332928225655072,0.000872142073236724,0.000110398229749866,0.0012237540262008,0.000133578126522456,0.000107325204731848,0.00418502365084549,0.000127943404326136,0.00011749061938869,0.000159105645678495,0.000262815223708842,0.00108029524983993,0.00126873580191005,8.11325467645758e-05,6.16564260963575e-05,0.000960638657125855,0.000131999774437675,0.000156313381828341,0.00119599147372398,0.00112049985384068,0.00133560214350996,0.00233783672852642,0.000200881836581879,0.00122441125699859,7.71936674723321e-05,9.59287185841601e-05,8.4630879734176e-05,0.000740865386286464,0.000940324410975009,0.00327590658578531,8.89716461283712e-05,0.00119827473030868,0.00355673580228941,9.22812866849833e-05,0.000306764625015003,0.00151363293053127,0.000117906675102676,0.00100693304779642,0.00335852873285111,0.000119602655950464,0.00149304553925519,0.00177365306426589,0.00224160358792798,0.000206425781678778,0.00107702973383091,0.002344443453024,5.96399203664734e-05,0.000269348588310344,0.000118666062766076,0.000127899407103538,0.00101871083408143,9.19494069760516e-05,0.000366247503411359,0.000979945884107758,0.000112021897011035,0.000116053976404129,0.00110397402792201,0.00129313949228413,0.00424044262304404,0.00449856575418216,0.00107028939483058,0.00135450203921371,0.0048417172176644,0.0120905608406014,0.00289445066829133,0.00530566055765297,0.000114781635451939,0.0033495481904387,8.90523444465363e-05,0.000123581994376,0.00135540909204605,0.000532020805624004,5.56954196355318e-05,0.000350847063022212,7.56760410052486e-05,0.00347698132847492,9.06762885585628e-05,0.00164637494231665,6.87541185718607e-05,0.00300941530714509,5.63910511110683e-05,0.00105586071469081,0.00601288706993525,0.0799582824453575,0.00551937542852002,0.0136358712959742,0.00271103289717728,0.000283758143576561,0.00224762754526067,0.00128745573588824,0.000909629576629377,0.00178236905706577,6.45303055481536e-05,0.00276744097818844,0.00107724555407353,0.000145160103004848,0.000886618916510587,0.00226827947798304,0.00151818542655093,0.00016316642252735,0.00129455752506939
"H234",0.00053082165458409,0.000126512947800146,3.47769077711159e-05,0.000123726902998014,0.0010709267187085,9.66347896878119e-05,6.99727741603351e-05,0.000523734241173546,0.000907875034496592,5.26351625827169e-05,0.000899317341828768,0.000673307240798198,5.03335812082801e-05,0.00262433380018182,5.69068264053049e-05,5.70152786290633e-05,0.00241286189159434,6.4486969316168e-05,5.78702537810387e-05,5.22914667386169e-05,0.000105722845073127,0.000530808931595063,0.000799299578235782,3.98461529570863e-05,2.55475306468723e-05,0.000833689395316364,0.000115202436080616,0.000118491431915244,0.000910621986931103,0.00170461214757613,0.00156808652565137,0.0014982821682302,8.22901280639357e-05,0.000710631874772907,3.30532690802631e-05,5.43393336150439e-05,4.25235614499839e-05,0.00053747721643846,0.000551785412566285,0.000831868834704742,4.90944302728314e-05,0.00151293117302925,0.00592676509452484,3.23941318802479e-05,0.000137089475026463,0.00462034027150761,6.07653828472503e-05,0.000815701876579382,0.000766545416392047,0.000112939854752695,0.000895652943195617,0.0059003267831274,0.0116939515188195,7.64898141677447e-05,0.000542715376575127,0.00383029045753991,2.63808824596941e-05,8.71479453660186e-05,5.33924664097445e-05,5.75702357238483e-05,0.00091786821413844,4.57635764952537e-05,0.000167135903507831,0.000528064657044846,7.12062815031872e-05,8.06379020486232e-05,0.000966589989768195,0.00100467714753848,0.00287642802832864,0.0100095493353145,0.000509627405712744,0.00218509804813418,0.00248357917739991,0.00697649579568921,0.0010027264705126,0.00184638159664375,7.87313939633377e-05,0.0012228752000275,3.89119703191201e-05,0.000120225625888447,0.0010231860347058,0.000333832238927926,2.70911256127475e-05,0.000179492596471233,3.10636240025431e-05,0.00397908023400947,6.01683056371559e-05,0.00284867658543508,2.97645492747949e-05,0.000903792616166398,2.8155644860617e-05,0.000623328709105741,0.00192199781506277,0.00551937542852002,0.0852475204316509,0.00258397716252011,0.0113221234870359,0.000308142563567641,0.0016275110260786,0.000561235011781235,0.000785824194463853,0.00271815478291032,3.00304986266185e-05,0.00183505799192393,0.00139610002273453,0.00010766749998399,0.0010308210160214,0.00314823380195847,0.000474611643905906,6.62436101614583e-05,0.000554656065389125
