NAME	log2FC	p_val	padj
peak103	0.041653831864991	0.921829852756413	0.989007736762953
peak116	-0.0145284533963042	0.909850820644689	0.989007736762953
peak136	0.00231902386476445	0.909850820644689	0.989007736762953
peak172	0.0675876702988166	0.921829852756413	0.989007736762953
peak194	0.0269780843229789	0.921829852756413	0.989007736762953
peak207	0.0508842922485498	0.921829852756413	0.989007736762953
peak211	-0.27513039349487	0.909850820644689	0.989007736762953
peak326	0.0103143926909228	0.921829852756413	0.989007736762953
peak329	0.0301135924054462	0.909850820644689	0.989007736762953
peak333	0.00827846642027416	0.921829852756413	0.989007736762953
peak484	-1.68541022938535	0.921829852756413	0.989007736762953
peak493	-0.0899499177208126	0.921829852756413	0.989007736762953
peak317	0.160908824076286	0.933826370259424	0.991839631738467
peak34	-0.0540717430254704	0.933826370259424	0.991839631738467
peak347	-0.0201677128440632	0.933826370259424	0.991839631738467
peak418	0.0532009610055158	0.933826370259424	0.991839631738467
peak87	-0.0494388639573944	0.933826370259424	0.991839631738467
peak130	0.035915252718757	0.969894082635725	0.992362671422653
peak14	-0.0113759676458052	0.969894082635725	0.992362671422653
peak148	-0.0338930212468766	0.957861169471871	0.992362671422653
peak153	0.0985311374298607	0.945837702575062	0.992362671422653
peak183	0.0925247801316959	0.945837702575062	0.992362671422653
peak205	0.106415990296911	0.945837702575062	0.992362671422653
peak213	0.00130678428480215	0.969894082635725	0.992362671422653
peak277	-0.0223568402812995	0.957861169471871	0.992362671422653
peak371	-0.0976490371861708	0.957861169471871	0.992362671422653
peak394	0.036940315856017	0.969894082635725	0.992362671422653
peak427	0.029829547250339	0.969894082635725	0.992362671422653
peak44	-0.000952777830403988	0.969894082635725	0.992362671422653
peak459	0.129923263535132	0.945837702575062	0.992362671422653
peak46	-0.79402568904403	0.969894082635725	0.992362671422653
peak468	0.130981688769994	0.969894082635725	0.992362671422653
peak518	-0.0361256428791802	0.945837702575062	0.992362671422653
peak6	0.0479775373255225	0.957861169471871	0.992362671422653
peak64	0.0661065854341982	0.957861169471871	0.992362671422653
peak74	-0.0886917093906059	0.969894082635725	0.992362671422653
peak140	0.0901939172852867	0.981933747623729	0.993177263817894
peak273	-0.137574086041078	0.981933747623729	0.993177263817894
peak276	-0.0291793787446643	0.981933747623729	0.993177263817894
peak280	0.0163980562145196	0.981933747623729	0.993177263817894
peak298	-0.0278180709934521	0.981933747623729	0.993177263817894
peak83	0.118140280273164	0.981933747623729	0.993177263817894
peak196	-0.215353294455032	0.993977465449806	0.997742531606813
peak201	0.0979110441736071	0.993977465449806	0.997742531606813
peak349	-0.0426066440142565	0.993977465449805	0.997742531606813
peak523	0.0996482371089642	0.993977465449806	0.997742531606813
peak226	-0.0310075010098504	1	1
peak388	0.0800925261419511	1	1
